,open,high,low,close,adj close,volume
2022-08-01,1678.12,1704.68,1606.12,1630.28,1630.28,801566.0
2022-08-02,1630.28,1678.0,1559.28,1630.91,1630.91,1081964.0
2022-08-03,1630.91,1685.03,1589.71,1618.16,1618.16,777724.0
2022-08-04,1618.16,1662.79,1580.39,1607.96,1607.96,735552.0
2022-08-05,1607.97,1742.07,1605.64,1736.81,1736.81,1005846.0
2022-08-06,1736.81,1749.93,1685.26,1690.6,1690.6,523314.0
2022-08-07,1690.6,1729.79,1668.0,1700.19,1700.19,439904.0
2022-08-08,1700.2,1818.0,1693.87,1777.05,1777.05,781620.0
2022-08-09,1777.05,1790.83,1667.93,1702.76,1702.76,818171.0
2022-08-10,1702.76,1885.0,1656.78,1853.57,1853.57,1317767.0
2022-08-11,1853.58,1942.0,1850.32,1880.19,1880.19,1105261.0
2022-08-12,1880.19,1964.71,1853.06,1958.28,1958.28,717628.0
2022-08-13,1958.28,2020.0,1946.5,1983.55,1983.55,695876.0
2022-08-14,1983.55,2030.0,1906.0,1935.31,1935.31,569583.0
2022-08-15,1935.32,2012.47,1872.31,1899.06,1899.06,949162.0
2022-08-16,1899.05,1915.0,1853.0,1876.67,1876.67,622729.0
2022-08-17,1876.67,1959.43,1818.74,1834.25,1834.25,951824.0
2022-08-18,1834.24,1882.37,1821.25,1846.39,1846.39,606254.0
2022-08-19,1846.39,1848.0,1602.37,1609.01,1609.01,1419826.0
2022-08-20,1609.0,1657.08,1523.67,1576.04,1576.04,914615.0
2022-08-21,1576.03,1646.52,1562.34,1618.13,1618.13,780662.0
2022-08-22,1618.13,1629.72,1529.92,1624.66,1624.66,941192.0
2022-08-23,1624.65,1676.07,1563.76,1665.41,1665.41,940246.0
2022-08-24,1665.4,1694.13,1604.92,1656.56,1656.56,744667.0
2022-08-25,1656.56,1722.0,1653.68,1695.11,1695.11,603090.0
2022-08-26,1695.11,1706.45,1486.85,1508.18,1508.18,1149912.0
2022-08-27,1508.18,1518.42,1447.52,1491.06,1491.06,756136.0
2022-08-28,1491.06,1511.0,1424.0,1426.76,1426.76,544846.0
2022-08-29,1426.76,1559.99,1422.08,1551.8,1551.8,826252.0
2022-08-30,1551.79,1606.13,1473.61,1524.59,1524.59,1003075.0
2022-08-31,1524.59,1619.78,1524.59,1554.1,1554.1,949227.0
2022-09-01,1554.11,1599.0,1512.77,1586.16,1586.16,728710.0
2022-09-02,1586.17,1650.0,1546.41,1575.35,1575.35,919009.0
2022-09-03,1575.35,1582.71,1534.28,1557.46,1557.46,321397.0
2022-09-04,1557.45,1583.66,1540.66,1579.28,1579.28,296591.0
2022-09-05,1579.29,1631.99,1556.56,1617.8,1617.8,503492.0
2022-09-06,1617.8,1687.4,1555.0,1559.01,1559.01,1010722.0
2022-09-07,1559.01,1657.5,1490.66,1630.0,1630.0,850991.0
2022-09-08,1630.0,1663.56,1595.06,1635.37,1635.37,645124.0
2022-09-09,1635.37,1746.13,1630.51,1718.23,1718.23,837458.0
2022-09-10,1718.24,1789.0,1706.03,1774.12,1774.12,411046.0
2022-09-11,1774.12,1789.0,1720.1,1766.11,1766.11,409287.0
2022-09-12,1766.12,1783.0,1693.0,1716.37,1716.37,630774.0
2022-09-13,1716.37,1760.51,1560.54,1574.4,1574.4,1134549.0
2022-09-14,1574.4,1647.01,1552.38,1638.39,1638.39,764562.0
2022-09-15,1638.4,1655.2,1458.0,1472.75,1472.75,1335499.0
2022-09-16,1472.76,1483.35,1405.52,1433.9,1433.9,693597.0
2022-09-17,1433.9,1476.13,1409.12,1468.83,1468.83,421391.0
2022-09-18,1468.82,1469.63,1325.55,1334.51,1334.51,804113.0
2022-09-19,1334.51,1393.35,1280.0,1375.98,1375.98,974855.0
2022-09-20,1375.98,1384.78,1312.71,1322.93,1322.93,658027.0
2022-09-21,1322.94,1408.9,1220.0,1245.78,1245.78,1192266.0
2022-09-22,1245.79,1350.08,1237.32,1326.46,1326.46,904282.0
2022-09-23,1326.47,1360.0,1262.15,1327.25,1327.25,974052.0
2022-09-24,1327.24,1349.33,1306.52,1317.13,1317.13,517557.0
2022-09-25,1317.13,1337.0,1269.27,1294.63,1294.63,515533.0
2022-09-26,1294.62,1340.42,1277.85,1336.17,1336.17,799166.0
2022-09-27,1336.17,1400.0,1303.75,1328.02,1328.02,860584.0
2022-09-28,1328.01,1355.7,1253.2,1337.2,1337.2,919314.0
2022-09-29,1337.2,1352.02,1288.52,1335.7,1335.7,770591.0
2022-09-30,1335.69,1373.19,1313.35,1328.72,1328.72,740753.0
2022-10-01,1328.71,1333.69,1302.68,1311.79,1311.79,252081.0
2022-10-02,1311.79,1317.93,1270.0,1276.72,1276.72,371740.0
2022-10-03,1276.72,1329.9,1263.04,1323.09,1323.09,483775.0
2022-10-04,1323.1,1369.55,1318.66,1361.49,1361.49,476207.0
2022-10-05,1361.5,1364.77,1316.29,1352.2,1352.2,483508.0
2022-10-06,1352.2,1383.99,1345.01,1352.06,1352.06,573975.0
2022-10-07,1352.07,1361.75,1317.26,1331.1,1331.1,491999.0
2022-10-08,1331.1,1337.35,1303.51,1315.48,1315.48,203391.0
2022-10-09,1315.48,1329.0,1307.26,1323.13,1323.13,186201.0
2022-10-10,1323.13,1338.0,1288.0,1290.03,1290.03,393663.0
2022-10-11,1290.03,1298.0,1267.01,1280.11,1280.11,429430.0
2022-10-12,1280.11,1306.87,1275.25,1294.44,1294.44,369712.0
2022-10-13,1294.44,1301.58,1190.0,1287.08,1287.08,945618.0
2022-10-14,1287.08,1343.12,1283.39,1296.27,1296.27,669742.0
2022-10-15,1296.26,1301.69,1263.64,1274.92,1274.92,287100.0
2022-10-16,1274.93,1315.35,1274.67,1305.95,1305.95,293321.0
2022-10-17,1305.96,1338.57,1295.64,1331.4,1331.4,459848.0
2022-10-18,1331.39,1341.73,1286.72,1310.71,1310.71,572728.0
2022-10-19,1310.71,1313.5,1280.31,1285.09,1285.09,368637.0
2022-10-20,1285.09,1310.87,1270.36,1282.57,1282.57,428531.0
2022-10-21,1282.57,1306.97,1252.65,1299.75,1299.75,468076.0
2022-10-22,1299.76,1320.2,1294.32,1313.61,1313.61,221776.0
2022-10-23,1313.62,1371.55,1299.44,1364.2,1364.2,432269.0
2022-10-24,1364.19,1370.6,1324.17,1343.61,1343.61,611830.0
2022-10-25,1343.61,1525.16,1334.94,1459.74,1459.74,1127932.0
2022-10-26,1459.74,1594.99,1457.44,1566.1,1566.1,1236044.0
2022-10-27,1566.11,1578.58,1503.2,1514.05,1514.05,869454.0
2022-10-28,1514.04,1574.9,1479.82,1554.41,1554.41,858954.0
2022-10-29,1554.4,1663.06,1547.66,1619.55,1619.55,914161.0
2022-10-30,1619.55,1640.06,1576.56,1590.44,1590.44,476036.0
2022-10-31,1590.45,1635.8,1545.43,1572.69,1572.69,810334.0
2022-11-01,1572.69,1612.92,1563.69,1578.48,1578.48,527539.0
2022-11-02,1578.47,1621.68,1502.32,1518.34,1518.34,981395.0
2022-11-03,1518.33,1559.01,1515.17,1531.01,1531.01,560202.0
2022-11-04,1531.01,1680.0,1528.4,1644.78,1644.78,935531.0
2022-11-05,1644.78,1666.97,1621.42,1626.98,1626.98,351385.0
2022-11-06,1626.98,1639.02,1564.39,1568.29,1568.29,414863.0
2022-11-07,1568.25,1608.04,1545.03,1568.1,1568.1,642409.0
2022-11-08,1568.09,1579.98,1233.0,1334.77,1334.77,2339916.0
2022-11-09,1334.78,1337.16,1073.53,1102.73,1102.73,2494797.0
2022-11-10,1102.73,1350.0,1085.93,1299.28,1299.28,1975955.0
2022-11-11,1299.28,1310.0,1201.26,1289.28,1289.28,1308087.0
2022-11-12,1289.35,1292.16,1238.7,1257.25,1257.25,547772.0
2022-11-13,1257.25,1274.23,1200.66,1221.49,1221.49,547410.0
2022-11-14,1221.5,1291.2,1171.13,1243.28,1243.28,934742.0
2022-11-15,1243.29,1291.0,1234.01,1253.23,1253.23,632825.0
2022-11-16,1253.22,1268.67,1187.06,1216.17,1216.17,673339.0
2022-11-17,1216.16,1228.22,1181.05,1200.43,1200.43,530537.0
2022-11-18,1200.42,1234.0,1199.18,1212.58,1212.58,360218.0
2022-11-19,1212.58,1235.0,1197.67,1217.67,1217.67,209789.0
2022-11-20,1217.67,1227.07,1132.65,1142.21,1142.21,531108.0
2022-11-21,1142.21,1146.99,1079.76,1107.34,1107.34,922647.0
2022-11-22,1107.34,1146.13,1075.0,1139.6,1139.6,748884.0
2022-11-23,1139.59,1190.0,1127.75,1184.52,1184.52,636927.0
2022-11-24,1184.52,1217.71,1180.6,1203.73,1203.73,486080.0
2022-11-25,1203.72,1207.77,1171.2,1199.3,1199.3,391430.0
2022-11-26,1199.29,1235.66,1196.2,1205.6,1205.6,379840.0
2022-11-27,1205.61,1223.33,1188.65,1193.88,1193.88,286386.0
2022-11-28,1193.88,1199.25,1151.02,1167.77,1167.77,478795.0
2022-11-29,1167.77,1228.37,1158.27,1216.49,1216.49,512143.0
2022-11-30,1216.49,1309.77,1212.5,1294.46,1294.46,815679.0
2022-12-01,1294.46,1299.9,1262.77,1276.41,1276.41,430018.0
2022-12-02,1276.4,1297.18,1265.24,1295.59,1295.59,371559.0
2022-12-03,1295.58,1309.0,1236.26,1240.51,1240.51,347148.0
2022-12-04,1240.5,1287.19,1240.1,1279.41,1279.41,324129.0
2022-12-05,1279.4,1305.11,1246.61,1259.41,1259.41,391628.0
2022-12-06,1259.41,1274.76,1241.56,1271.32,1271.32,301631.0
2022-12-07,1271.31,1278.69,1218.01,1231.18,1231.18,398559.0
2022-12-08,1231.18,1292.58,1222.01,1280.18,1280.18,406653.0
2022-12-09,1280.18,1296.64,1250.0,1263.1,1263.1,406008.0
2022-12-10,1263.11,1283.61,1259.6,1266.35,1266.35,182278.0
2022-12-11,1266.35,1284.75,1255.85,1263.01,1263.01,180494.0
2022-12-12,1263.0,1278.9,1240.03,1275.4,1275.4,363750.0
2022-12-13,1275.41,1349.0,1255.1,1320.69,1320.69,659393.0
2022-12-14,1320.69,1352.72,1301.0,1307.44,1307.44,554465.0
2022-12-15,1307.45,1311.14,1259.27,1266.54,1266.54,390051.0
2022-12-16,1266.53,1280.06,1155.32,1166.83,1166.83,751422.0
2022-12-17,1166.82,1190.03,1161.92,1187.16,1187.16,328881.0
2022-12-18,1187.16,1199.54,1170.32,1183.06,1183.06,252260.0
2022-12-19,1183.06,1195.0,1150.51,1167.82,1167.82,296832.0
2022-12-20,1167.82,1230.47,1163.12,1216.94,1216.94,465184.0
2022-12-21,1216.95,1223.39,1203.02,1213.78,1213.78,245723.0
2022-12-22,1213.78,1237.99,1182.54,1217.71,1217.71,336761.0
2022-12-23,1217.72,1231.99,1210.0,1219.99,1219.99,278604.0
2022-12-24,1219.98,1227.99,1214.69,1220.41,1220.41,123701.0
2022-12-25,1220.42,1225.0,1193.18,1218.51,1218.51,231652.0
2022-12-26,1218.52,1231.09,1211.67,1228.11,1228.11,162723.0
2022-12-27,1228.12,1233.73,1200.58,1211.55,1211.55,262437.0
2022-12-28,1211.55,1215.78,1181.06,1190.15,1190.15,367828.0
2022-12-29,1190.15,1206.57,1186.77,1200.49,1200.49,249130.0
2022-12-30,1200.48,1202.15,1181.08,1199.99,1199.99,266014.0
2022-12-31,1199.98,1208.46,1191.66,1196.13,1196.13,139379.0
2023-01-01,1196.13,1204.67,1190.57,1200.34,1200.34,117762.0
2023-01-02,1200.33,1224.29,1193.0,1214.0,1214.0,252794.0
2023-01-03,1213.99,1219.89,1204.93,1214.55,1214.55,205519.0
2023-01-04,1214.56,1272.6,1212.71,1256.9,1256.9,457799.0
2023-01-05,1256.91,1259.95,1242.81,1251.24,1251.24,272805.0
2023-01-06,1251.25,1276.7,1236.0,1269.14,1269.14,342344.0
2023-01-07,1269.13,1271.09,1261.3,1264.07,1264.07,129474.0
2023-01-08,1264.06,1296.0,1257.77,1290.16,1290.16,213636.0
2023-01-09,1290.15,1344.91,1285.44,1320.39,1320.39,581727.0
2023-01-10,1320.4,1347.69,1316.8,1335.62,1335.62,459660.0
2023-01-11,1335.63,1398.0,1321.04,1389.39,1389.39,472465.0
2023-01-12,1389.4,1438.0,1361.92,1415.92,1415.92,877712.0
2023-01-13,1415.91,1464.0,1401.03,1451.2,1451.2,499377.0
2023-01-14,1451.21,1599.98,1449.14,1549.9,1549.9,940691.0
2023-01-15,1549.91,1566.66,1516.03,1552.52,1552.52,387832.0
2023-01-16,1552.52,1604.5,1521.31,1576.94,1576.94,574622.0
2023-01-17,1576.94,1609.0,1541.15,1565.57,1565.57,506771.0
2023-01-18,1565.56,1610.0,1501.39,1511.43,1511.43,752534.0
2023-01-19,1511.44,1564.43,1509.15,1551.09,1551.09,308679.0
2023-01-20,1551.09,1669.9,1542.02,1658.52,1658.52,440570.0
2023-01-21,1658.53,1679.26,1616.21,1626.66,1626.66,494248.0
2023-01-22,1626.65,1663.89,1604.0,1627.44,1627.44,431729.0
2023-01-23,1627.43,1648.09,1585.29,1626.29,1626.29,407267.0
2023-01-24,1626.28,1641.46,1535.0,1555.97,1555.97,462275.0
2023-01-25,1555.97,1641.0,1518.0,1611.94,1611.94,646474.0
2023-01-26,1611.95,1632.84,1577.43,1601.09,1601.09,532777.0
2023-01-27,1601.08,1621.0,1552.54,1597.62,1597.62,512093.0
2023-01-28,1597.61,1606.83,1555.99,1572.1,1572.1,313675.0
2023-01-29,1572.1,1660.0,1566.33,1644.72,1644.72,551767.0
2023-01-30,1644.73,1647.53,1535.0,1566.2,1566.2,595055.0
2023-01-31,1566.21,1605.18,1561.63,1585.33,1585.33,348856.0
2023-02-01,1585.32,1647.77,1555.18,1641.68,1641.68,474617.0
2023-02-02,1641.67,1714.68,1626.85,1643.12,1643.12,629188.0
2023-02-03,1643.12,1676.0,1625.93,1663.52,1663.52,464815.0
2023-02-04,1663.52,1695.29,1645.43,1666.38,1666.38,308227.0
2023-02-05,1666.39,1673.81,1609.3,1629.02,1629.02,413579.0
2023-02-06,1629.01,1658.56,1605.01,1614.29,1614.29,384119.0
2023-02-07,1614.28,1678.37,1613.14,1671.03,1671.03,451922.0
2023-02-08,1671.03,1697.91,1630.47,1650.43,1650.43,417966.0
2023-02-09,1650.42,1656.17,1524.4,1545.35,1545.35,658011.0
2023-02-10,1545.35,1555.01,1490.0,1513.06,1513.06,484654.0
2023-02-11,1513.05,1543.0,1505.0,1538.51,1538.51,289691.0
2023-02-12,1538.5,1548.02,1493.08,1514.83,1514.83,286758.0
2023-02-13,1514.82,1526.1,1461.93,1505.24,1505.24,643152.0
2023-02-14,1505.25,1569.0,1482.66,1555.71,1555.71,668964.0
2023-02-15,1555.7,1680.0,1542.55,1674.92,1674.92,581207.0
2023-02-16,1674.92,1742.97,1633.72,1637.84,1637.84,832723.0
2023-02-17,1637.83,1722.0,1630.51,1693.87,1693.87,579934.0
2023-02-18,1693.81,1713.13,1679.77,1691.62,1691.62,267305.0
2023-02-19,1691.62,1726.59,1666.14,1679.75,1679.75,401023.0
2023-02-20,1679.74,1719.89,1650.56,1703.27,1703.27,451314.0
2023-02-21,1703.27,1716.66,1636.3,1659.76,1659.76,520354.0
2023-02-22,1659.77,1666.95,1595.07,1643.14,1643.14,528875.0
2023-02-23,1643.15,1679.0,1628.75,1650.53,1650.53,501305.0
2023-02-24,1650.52,1664.66,1575.64,1607.8,1607.8,512515.0
2023-02-25,1607.8,1608.98,1557.33,1594.58,1594.58,290188.0
2023-02-26,1594.58,1651.26,1587.76,1641.36,1641.36,308607.0
2023-02-27,1641.37,1665.22,1608.0,1633.45,1633.45,431861.0
2023-02-28,1633.45,1647.52,1596.66,1605.23,1605.23,393523.0
2023-03-01,1605.24,1669.72,1595.0,1665.22,1665.22,474456.0
2023-03-02,1665.23,1677.86,1619.18,1647.86,1647.86,423023.0
2023-03-03,1647.86,1649.25,1544.39,1569.45,1569.45,742816.0
2023-03-04,1569.45,1577.53,1549.12,1566.73,1566.73,237640.0
2023-03-05,1566.74,1588.77,1553.05,1564.58,1564.58,299240.0
2023-03-06,1564.57,1583.49,1554.44,1565.84,1565.84,307709.0
2023-03-07,1565.84,1584.49,1536.14,1561.96,1561.96,437947.0
2023-03-08,1561.95,1570.89,1523.61,1532.38,1532.38,460101.0
2023-03-09,1532.38,1546.45,1408.0,1437.32,1437.32,718485.0
2023-03-10,1437.32,1439.43,1368.39,1426.44,1426.44,960262.0
2023-03-11,1426.43,1478.07,1408.4,1471.97,1471.97,1374859.0
2023-03-12,1471.93,1594.19,1448.3,1580.33,1580.33,1002355.0
2023-03-13,1580.33,1693.49,1565.0,1673.45,1673.45,1228063.0
2023-03-14,1673.44,1780.02,1655.24,1699.4,1699.4,1283321.0
2023-03-15,1699.41,1716.9,1611.0,1649.96,1649.96,963142.0
2023-03-16,1649.95,1691.42,1632.18,1673.73,1673.73,627985.0
2023-03-17,1673.73,1800.0,1662.65,1789.27,1789.27,907528.0
2023-03-18,1789.26,1841.0,1747.47,1758.84,1758.84,711614.0
2023-03-19,1758.84,1841.36,1757.92,1780.68,1780.68,541131.0
2023-03-20,1780.67,1803.05,1722.0,1732.78,1732.78,682848.0
2023-03-21,1732.77,1835.0,1717.01,1801.23,1801.23,742348.0
2023-03-22,1801.23,1819.98,1710.12,1734.33,1734.33,891287.0
2023-03-23,1734.34,1857.16,1729.35,1813.79,1813.79,732061.0
2023-03-24,1813.78,1818.99,1726.4,1749.57,1749.57,564770.0
2023-03-25,1749.57,1763.23,1713.09,1741.88,1741.88,355679.0
2023-03-26,1741.88,1801.0,1739.31,1773.88,1773.88,354933.0
2023-03-27,1773.88,1780.48,1686.13,1715.22,1715.22,570563.0
2023-03-28,1715.21,1795.73,1701.13,1772.99,1772.99,536511.0
2023-03-29,1773.0,1827.99,1772.48,1793.07,1793.07,536865.0
2023-03-30,1793.06,1829.69,1763.0,1793.61,1793.61,579690.0
2023-03-31,1793.6,1847.28,1777.91,1821.52,1821.52,554525.0
2023-04-01,1821.52,1842.83,1807.81,1820.79,1820.79,272904.0
2023-04-02,1820.8,1824.81,1771.7,1794.51,1794.51,322122.0
2023-04-03,1794.51,1839.99,1762.77,1810.51,1810.51,628503.0
2023-04-04,1810.51,1891.91,1802.01,1870.37,1870.37,622208.0
2023-04-05,1870.38,1942.98,1864.58,1908.69,1908.69,548595.0
2023-04-06,1908.68,1909.91,1853.7,1872.41,1872.41,396241.0
2023-04-07,1872.41,1882.61,1841.46,1863.72,1863.72,284256.0
2023-04-08,1863.73,1879.38,1847.0,1848.82,1848.82,197905.0
2023-04-09,1848.82,1873.99,1824.01,1858.92,1858.92,287131.0
2023-04-10,1858.91,1918.79,1846.4,1910.2,1910.2,434739.0
2023-04-11,1910.21,1937.37,1881.11,1889.86,1889.86,405203.0
2023-04-12,1889.86,1933.0,1852.65,1917.39,1917.39,630844.0
2023-04-13,1917.4,2023.0,1899.55,2012.01,2012.01,676164.0
2023-04-14,2012.0,2128.76,2009.22,2099.99,2099.99,896307.0
2023-04-15,2099.99,2111.85,2071.13,2090.6,2090.6,321823.0
2023-04-16,2090.61,2141.54,2072.72,2118.67,2118.67,319880.0
2023-04-17,2118.66,2120.51,2056.25,2074.0,2074.0,426972.0
2023-04-18,2073.99,2125.0,2051.0,2103.5,2103.5,414244.0
2023-04-19,2103.51,2104.6,1923.03,1933.73,1933.73,775389.0
2023-04-20,1933.74,1982.99,1914.43,1942.98,1942.98,625336.0
2023-04-21,1942.98,1957.27,1825.0,1848.78,1848.78,688876.0
2023-04-22,1848.77,1887.31,1841.64,1874.16,1874.16,331007.0
2023-04-23,1874.17,1882.01,1836.37,1862.0,1862.0,344514.0
2023-04-24,1862.01,1890.0,1806.0,1841.84,1841.84,447864.0
2023-04-25,1841.84,1877.86,1801.66,1866.1,1866.1,457870.0
2023-04-26,1866.1,1964.72,1785.0,1866.01,1866.01,897709.0
2023-04-27,1866.01,1940.96,1861.19,1908.68,1908.68,727472.0
2023-04-28,1908.68,1923.88,1873.94,1890.94,1890.94,387630.0
2023-04-29,1890.93,1918.0,1883.05,1907.8,1907.8,182046.0
2023-04-30,1907.79,1939.0,1866.16,1870.09,1870.09,355336.0
2023-05-01,1870.08,1886.49,1806.12,1830.73,1830.73,445519.0
2023-05-02,1830.73,1881.87,1822.94,1870.08,1870.08,373753.0
2023-05-03,1870.09,1916.52,1842.64,1905.12,1905.12,465185.0
2023-05-04,1905.12,1918.26,1866.71,1877.07,1877.07,354528.0
2023-05-05,1877.07,1998.36,1875.65,1993.3,1993.3,546608.0
2023-05-06,1993.3,2019.0,1860.0,1896.33,1896.33,608106.0
2023-05-07,1896.33,1933.33,1867.59,1870.4,1870.4,413268.0
2023-05-08,1870.41,1883.97,1810.73,1847.56,1847.56,625316.0
2023-05-09,1847.55,1861.88,1830.99,1846.52,1846.52,304396.0
2023-05-10,1846.53,1887.47,1790.51,1840.84,1840.84,639933.0
2023-05-11,1840.83,1842.02,1832.38,1833.56,1833.56,10503.0
